Station,Site Name,Network Code,Blockette 052,Azimuth,Channel Flags,Channel Identifier,Data Format Identifier Code,Data Record Length,Dip,Elevation,End Date,Instrument Identifier,Latitude,Local Depth,Location Identifier,Longitude,Max Clock Drift,Number Of Comments,Optional Comment,Record Id,Record Type,Sample Rate,Start Date,Subchannel Identifier,Units Of Calibration Input,Units Of Signal Response,Update Flag,Blockette 058,Frequency,Number Of History Values,Sensitivity Gain,Stage Sequence Number
AGPR,"Aguadilla, Finca La Montana",PR,Channel Identifier Blockette,0.0,CG,HN1,3,12,0.0,119.9,,11,18.46749,2.0,00,-67.11118,0.0,0,"4g,sn 1434, Centaur",None,S,100.0,2019-10-29T00:00:00.000000Z,0,2,8,N,Channel Sensitivity Gain Blockette,1.0,0,204000.0,0
AGPR,"Aguadilla, Finca La Montana",PR,Channel Identifier Blockette,90.0,CG,HN2,3,12,0.0,119.9,,11,18.46749,2.0,00,-67.11118,0.0,0,"4g,sn 1434, Centaur",None,S,100.0,2019-10-29T00:00:00.000000Z,0,2,8,N,Channel Sensitivity Gain Blockette,1.0,0,204000.0,0
AGPR,"Aguadilla, Finca La Montana",PR,Channel Identifier Blockette,0.0,CG,HNZ,3,12,-90.0,119.9,,11,18.46749,2.0,00,-67.11118,0.0,0,"4g,sn 1434, Centaur",None,S,100.0,2019-10-29T00:00:00.000000Z,0,2,8,N,Channel Sensitivity Gain Blockette,1.0,0,204000.0,0
AOPR,Arecibo Observatory,PR,Channel Identifier Blockette,90.0,,HGE,3,10,0.0,355.1,2004-03-03T06:59:00.000000Z,12,18.346645,1.0,,-66.753975,0.005,0,Obs. Arecibo(01032) Netdas,None,S,100.0,2003-03-31T07:00:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,1.0,0,1048580.0,0
AOPR,Arecibo Observatory,PR,Channel Identifier Blockette,0.0,,HGN,3,10,0.0,355.1,2004-03-03T06:59:00.000000Z,12,18.346645,1.0,,-66.753975,0.005,0,Obs. Arecibo(01032) Netdas,None,S,100.0,2003-03-31T07:00:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,1.0,0,1047650.0,0
AOPR,Arecibo Observatory,PR,Channel Identifier Blockette,0.0,,HGZ,3,10,-90.0,355.1,2004-03-03T06:59:00.000000Z,12,18.346645,1.0,,-66.753975,0.005,0,Obs. Arecibo(01032) Netdas,None,S,100.0,2003-03-31T07:00:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,1.0,0,1048910.0,0
AOPR,Arecibo Observatory,PR,Channel Identifier Blockette,90.0,,HHE,3,10,0.0,355.1,2005-02-15T17:59:59.999900Z,13,18.346645,2.0,,-66.753975,0.005,0,"Obs. Arecibo (T3D36), Netdas",None,S,100.0,2003-03-31T07:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,1.0,0,1243190000.0,0
AOPR,Arecibo Observatory,PR,Channel Identifier Blockette,0.0,,HHN,3,10,0.0,355.1,2005-02-15T17:59:59.999900Z,13,18.346645,2.0,,-66.753975,0.005,0,Obs Arecibo(T3D36) netdas,None,S,100.0,2003-03-31T07:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,1.0,0,1244870000.0,0
AOPR,Arecibo Observatory,PR,Channel Identifier Blockette,0.0,,HHZ,3,10,-90.0,355.1,2005-02-15T17:59:59.999900Z,13,18.346645,2.0,,-66.753975,0.005,0,Obs Arecibo(T3D36) Netdas,None,S,100.0,2003-03-31T07:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,1.0,0,1244870000.0,0
AOPR,Arecibo Observatory,PR,Channel Identifier Blockette,90.0,,HGE,3,10,0.0,355.1,2007-04-19T13:59:00.000000Z,12,18.346645,1.0,,-66.753975,0.005,0,Observatorio de Arecibo(01032),None,S,100.0,2004-03-03T07:00:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,1.0,0,1065350.0,0
AOPR,Arecibo Observatory,PR,Channel Identifier Blockette,0.0,,HGN,3,10,0.0,355.1,2007-04-19T13:59:00.000000Z,12,18.346645,1.0,,-66.753975,0.005,0,Observatorio de Arecibo(01032),None,S,100.0,2004-03-03T07:00:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,1.0,0,1065350.0,0
AOPR,Arecibo Observatory,PR,Channel Identifier Blockette,0.0,,HGZ,3,10,-90.0,355.1,2007-04-19T13:59:00.000000Z,12,18.346645,1.0,,-66.753975,0.005,0,Observatorio de Arecibo(01032),None,S,100.0,2004-03-03T07:00:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,1.0,0,1065350.0,0
AOPR,Arecibo Observatory,PR,Channel Identifier Blockette,90.0,CG,BHE,3,12,0.0,355.1,2005-09-02T10:00:00.000000Z,14,18.346645,1.0,,-66.753975,0.0,0,T3D36,None,S,40.0,2004-09-12T11:01:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,932470000.0,0
AOPR,Arecibo Observatory,PR,Channel Identifier Blockette,0.0,CG,BHN,3,12,0.0,355.1,2005-09-02T10:00:00.000000Z,14,18.346645,1.0,,-66.753975,0.0,0,X,None,S,40.0,2004-09-12T11:01:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,933728000.0,0
AOPR,Arecibo Observatory,PR,Channel Identifier Blockette,0.0,CG,BHZ,3,12,-90.0,355.1,2005-09-02T10:00:00.000000Z,14,18.346645,1.0,,-66.753975,0.0,0,T3D36,None,S,40.0,2004-09-12T11:01:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,933728000.0,0
AOPR,Arecibo Observatory,PR,Channel Identifier Blockette,90.0,CG,BHE,3,12,0.0,355.1,2006-08-17T10:00:00.000000Z,15,18.346645,1.0,,-66.753975,0.0,0,X,None,S,40.0,2005-09-02T10:01:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,1149500000.0,0
AOPR,Arecibo Observatory,PR,Channel Identifier Blockette,0.0,CG,BHN,3,12,0.0,355.1,2006-08-17T10:00:00.000000Z,15,18.346645,1.0,,-66.753975,0.0,0,X,None,S,40.0,2005-09-02T10:01:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,1149500000.0,0
AOPR,Arecibo Observatory,PR,Channel Identifier Blockette,0.0,CG,BHZ,3,12,-90.0,355.1,2006-08-17T10:00:00.000000Z,15,18.346645,1.0,,-66.753975,0.0,0,X,None,S,40.0,2005-09-02T10:01:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,1147500000.0,0
AOPR,Arecibo Observatory,PR,Channel Identifier Blockette,90.0,CG,BHE,3,12,0.0,355.1,2007-04-19T14:00:00.000000Z,16,18.346645,1.0,,-66.753975,0.0,0,T3D36,None,S,40.0,2006-08-17T10:01:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,929600000.0,0
AOPR,Arecibo Observatory,PR,Channel Identifier Blockette,0.0,CG,BHN,3,12,0.0,355.1,2007-04-19T14:00:00.000000Z,16,18.346645,1.0,,-66.753975,0.0,0,T3D36,None,S,40.0,2006-08-17T10:01:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,937147000.0,0
AOPR,Arecibo Observatory,PR,Channel Identifier Blockette,0.0,CG,BHZ,3,12,-90.0,355.1,2007-04-19T14:00:00.000000Z,16,18.346645,1.0,,-66.753975,0.0,0,T3D36,None,S,40.0,2006-08-17T10:01:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,933373000.0,0
AOPR,Arecibo Observatory,PR,Channel Identifier Blockette,90.0,CG,HNE,3,12,0.0,355.1,2018-08-08T11:30:00.000000Z,4,18.346645,0.5,,-66.753975,0.0,0,S/N: 2768,None,S,100.0,2007-04-19T14:00:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,785341.0,0
AOPR,Arecibo Observatory,PR,Channel Identifier Blockette,0.0,CG,HNN,3,12,0.0,355.1,2018-08-08T11:30:00.000000Z,4,18.346645,0.5,,-66.753975,0.0,0,S/N: 2768,None,S,100.0,2007-04-19T14:00:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,785593.0,0
AOPR,Arecibo Observatory,PR,Channel Identifier Blockette,0.0,CG,HNZ,3,12,-90.0,355.1,2018-08-08T11:30:00.000000Z,4,18.346645,0.5,,-66.753975,0.0,0,S/N: 2768,None,S,100.0,2007-04-19T14:00:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,785656.0,0
AOPR,Arecibo Observatory,PR,Channel Identifier Blockette,90.0,CG,BHE,3,12,0.0,355.1,2018-08-08T11:30:00.000000Z,17,18.346645,0.5,,-66.753975,0.0,0,T4126,None,S,40.0,2007-04-19T14:01:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,462904000.0,0
AOPR,Arecibo Observatory,PR,Channel Identifier Blockette,0.0,CG,BHN,3,12,0.0,355.1,2018-08-08T11:30:00.000000Z,17,18.346645,0.5,,-66.753975,0.0,0,T4126,None,S,40.0,2007-04-19T14:01:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,469796000.0,0
AOPR,Arecibo Observatory,PR,Channel Identifier Blockette,0.0,CG,BHZ,3,12,-90.0,355.1,2018-08-08T11:30:00.000000Z,17,18.346645,0.5,,-66.753975,0.0,0,T4126,None,S,40.0,2007-04-19T14:01:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,460607000.0,0
AOPR,Arecibo Observatory,PR,Channel Identifier Blockette,90.0,CG,BHE,2,12,0.0,355.1,2020-02-12T16:00:00.000000Z,17,18.346645,1.0,,-66.753979,0.0,0,,None,S,40.0,2019-09-14T00:00:00.000000Z,0,12,5,N,Channel Sensitivity Gain Blockette,1.0,0,494496000.0,0
AOPR,Arecibo Observatory,PR,Channel Identifier Blockette,0.0,CG,BHN,2,12,0.0,355.1,2020-02-12T16:00:00.000000Z,17,18.346645,1.0,,-66.753979,0.0,0,,None,S,40.0,2019-09-14T00:00:00.000000Z,0,12,5,N,Channel Sensitivity Gain Blockette,1.0,0,499529000.0,0
AOPR,Arecibo Observatory,PR,Channel Identifier Blockette,0.0,CG,BHZ,2,12,-90.0,355.1,2020-02-12T16:00:00.000000Z,17,18.346645,1.0,,-66.753979,0.0,0,,None,S,40.0,2019-09-14T00:00:00.000000Z,0,12,5,N,Channel Sensitivity Gain Blockette,1.0,0,491980000.0,0
AOPR,Arecibo Observatory,PR,Channel Identifier Blockette,90.0,CG,HNE,2,12,0.0,355.1,2020-02-12T16:00:00.000000Z,4,18.346645,1.0,,-66.753979,0.0,0,,None,S,100.0,2019-09-14T00:00:00.000000Z,0,12,8,N,Channel Sensitivity Gain Blockette,1.0,0,786412.0,0
AOPR,Arecibo Observatory,PR,Channel Identifier Blockette,0.0,CG,HNN,2,12,0.0,355.1,2020-02-12T16:00:00.000000Z,4,18.346645,1.0,,-66.753979,0.0,0,,None,S,100.0,2019-09-14T00:00:00.000000Z,0,12,8,N,Channel Sensitivity Gain Blockette,1.0,0,785720.0,0
AOPR,Arecibo Observatory,PR,Channel Identifier Blockette,0.0,CG,HNZ,2,12,-90.0,355.1,2020-02-12T16:00:00.000000Z,4,18.346645,1.0,,-66.753979,0.0,0,,None,S,100.0,2019-09-14T00:00:00.000000Z,0,12,8,N,Channel Sensitivity Gain Blockette,1.0,0,786664.0,0
AOPR,Arecibo Observatory,PR,Channel Identifier Blockette,0.0,CG,HH1,3,12,0.0,355.1,,18,18.346645,1.0,00,-66.753975,0.0,0,"sn 3022, Centaur",None,S,100.0,2020-02-12T00:00:00.000000Z,0,2,5,N,Channel Sensitivity Gain Blockette,1.0,0,481000000.0,0
AOPR,Arecibo Observatory,PR,Channel Identifier Blockette,90.0,CG,HH2,3,12,0.0,355.1,,18,18.346645,1.0,00,-66.753975,0.0,0,"sn 3022, Centaur",None,S,100.0,2020-02-12T00:00:00.000000Z,0,2,5,N,Channel Sensitivity Gain Blockette,1.0,0,481000000.0,0
AOPR,Arecibo Observatory,PR,Channel Identifier Blockette,0.0,CG,HHZ,3,12,-90.0,355.1,,18,18.346645,1.0,00,-66.753975,0.0,0,"sn 3022, Centaur",None,S,100.0,2020-02-12T00:00:00.000000Z,0,2,5,N,Channel Sensitivity Gain Blockette,1.0,0,481000000.0,0
AOPR,Arecibo Observatory,PR,Channel Identifier Blockette,0.0,CG,HN1,3,12,0.0,355.1,2020-02-25T16:00:00.000000Z,11,18.346645,1.0,00,-66.753975,0.0,0,4g,None,S,100.0,2020-02-12T00:00:00.000000Z,0,2,8,N,Channel Sensitivity Gain Blockette,1.0,0,204000.0,0
AOPR,Arecibo Observatory,PR,Channel Identifier Blockette,90.0,CG,HN2,3,12,0.0,355.1,2020-02-25T16:00:00.000000Z,11,18.346645,1.0,00,-66.753975,0.0,0,4g,None,S,100.0,2020-02-12T00:00:00.000000Z,0,2,8,N,Channel Sensitivity Gain Blockette,1.0,0,204000.0,0
AOPR,Arecibo Observatory,PR,Channel Identifier Blockette,0.0,CG,HNZ,3,12,-90.0,355.1,2020-02-25T16:00:00.000000Z,11,18.346645,1.0,00,-66.753975,0.0,0,4g,None,S,100.0,2020-02-12T00:00:00.000000Z,0,2,8,N,Channel Sensitivity Gain Blockette,1.0,0,204000.0,0
AOPR,Arecibo Observatory,PR,Channel Identifier Blockette,0.0,CG,HN1,3,12,0.0,355.1,,11,18.346645,1.0,00,-66.753975,0.0,0,"4G,sn 1416, Centaur",None,S,100.0,2020-02-25T16:00:00.000000Z,0,2,8,N,Channel Sensitivity Gain Blockette,1.0,0,204000.0,0
AOPR,Arecibo Observatory,PR,Channel Identifier Blockette,90.0,CG,HN2,3,12,0.0,355.1,,11,18.346645,1.0,00,-66.753975,0.0,0,"4G, sn 1416, Centaur",None,S,100.0,2020-02-25T16:00:00.000000Z,0,2,8,N,Channel Sensitivity Gain Blockette,1.0,0,204000.0,0
AOPR,Arecibo Observatory,PR,Channel Identifier Blockette,0.0,CG,HNZ,3,12,-90.0,355.1,,11,18.346645,1.0,00,-66.753975,0.0,0,"4G, sn 1416, Centaur",None,S,100.0,2020-02-25T16:00:00.000000Z,0,2,8,N,Channel Sensitivity Gain Blockette,1.0,0,204000.0,0
AUA1,Aruba,PR,Channel Identifier Blockette,90.0,CG,BHE,3,12,0.0,23.0,,17,12.505567,2.0,,-70.010567,0.0,0,"T4128 CMG-40T, DAQPAR24B",None,S,40.0,2011-07-03T10:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,1.0,0,671089000.0,0
AUA1,Aruba,PR,Channel Identifier Blockette,0.0,CG,BHN,3,12,0.0,23.0,,17,12.505567,2.0,,-70.010567,0.0,0,"T4128 CMG-40T, DAQPAR24B",None,S,40.0,2011-07-03T10:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,1.0,0,671089000.0,0
AUA1,Aruba,PR,Channel Identifier Blockette,0.0,CG,BHZ,3,12,-90.0,23.0,,17,12.505567,2.0,,-70.010567,0.0,0,"T4128 CMG-40T, DAQPAR24B",None,S,40.0,2011-07-03T10:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,1.0,0,667733000.0,0
CBYP,Canovanas,PR,Channel Identifier Blockette,90.0,CG,HHE,3,12,0.0,606.9,2003-02-21T14:00:00.000000Z,19,18.271674,2.0,,-65.856634,0.0,0,T4123,None,S,40.0,2001-02-08T13:30:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,384877000.0,0
CBYP,Canovanas,PR,Channel Identifier Blockette,0.0,CG,HHN,3,12,0.0,606.9,2003-02-21T14:00:00.000000Z,19,18.271674,2.0,,-65.856634,0.0,0,T4123,None,S,40.0,2001-02-08T13:30:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,377218000.0,0
CBYP,Canovanas,PR,Channel Identifier Blockette,0.0,CG,HHZ,3,12,-90.0,606.9,2003-02-21T14:00:00.000000Z,19,18.271674,2.0,,-65.856634,0.0,0,T4123,None,S,40.0,2001-02-08T13:30:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,382005000.0,0
CBYP,Canovanas,PR,Channel Identifier Blockette,90.0,CG,HHE,3,12,0.0,606.9,2005-03-30T12:00:00.000000Z,19,18.271674,2.0,,-65.856634,0.0,0,T4123,None,S,40.0,2003-02-21T14:01:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,382005000.0,0
CBYP,Canovanas,PR,Channel Identifier Blockette,0.0,CG,HHN,3,12,0.0,606.9,2005-03-30T12:00:00.000000Z,19,18.271674,2.0,,-65.856634,0.0,0,T4123,None,S,40.0,2003-02-21T14:01:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,377218000.0,0
CBYP,Canovanas,PR,Channel Identifier Blockette,0.0,CG,HHZ,3,12,-90.0,606.9,2005-03-30T12:00:00.000000Z,19,18.271674,2.0,,-65.856634,0.0,0,T4123,None,S,40.0,2003-02-21T14:01:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,382962000.0,0
CBYP,Canovanas,PR,Channel Identifier Blockette,90.0,CG,HHE,3,12,0.0,606.9,2006-12-19T14:00:00.000000Z,20,18.271674,2.0,,-65.856634,0.0,0,T3J05,None,S,40.0,2005-03-30T12:01:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,1034420000.0,0
CBYP,Canovanas,PR,Channel Identifier Blockette,0.0,CG,HHN,3,12,0.0,606.9,2006-12-19T14:00:00.000000Z,20,18.271674,2.0,,-65.856634,0.0,0,T3J05,None,S,40.0,2005-03-30T12:01:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,1034420000.0,0
CBYP,Canovanas,PR,Channel Identifier Blockette,0.0,CG,HHZ,3,12,-90.0,606.9,2006-12-19T14:00:00.000000Z,20,18.271674,2.0,,-65.856634,0.0,0,T3J05,None,S,40.0,2005-03-30T12:01:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,1028140000.0,0
CBYP,Canovanas,PR,Channel Identifier Blockette,90.0,CG,BHE,3,12,0.0,606.9,2017-09-20T00:00:00.000000Z,15,18.271674,2.0,,-65.856634,0.0,0,T3264,None,S,40.0,2006-12-19T14:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,1131420000.0,0
CBYP,Canovanas,PR,Channel Identifier Blockette,0.0,CG,BHN,3,12,0.0,606.9,2017-09-20T00:00:00.000000Z,15,18.271674,2.0,,-65.856634,0.0,0,T3264,None,S,40.0,2006-12-19T14:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,1133710000.0,0
CBYP,Canovanas,PR,Channel Identifier Blockette,0.0,CG,BHZ,3,12,-90.0,606.9,2017-09-20T00:00:00.000000Z,15,18.271674,2.0,,-65.856634,0.0,0,T3264,None,S,40.0,2006-12-19T14:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,1126820000.0,0
CBYP,Canovanas,PR,Channel Identifier Blockette,90.0,CG,HNE,3,12,0.0,606.9,2017-09-20T00:00:00.000000Z,7,18.271674,2.0,,-65.856634,0.0,0,S/N: 1840  2G,None,S,100.0,2006-12-19T14:01:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,786474.0,0
CBYP,Canovanas,PR,Channel Identifier Blockette,0.0,CG,HNN,3,12,0.0,606.9,2017-09-20T00:00:00.000000Z,7,18.271674,2.0,,-65.856634,0.0,0,S/N: 1840  2G,None,S,100.0,2006-12-19T14:01:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,785593.0,0
CBYP,Canovanas,PR,Channel Identifier Blockette,0.0,CG,HNZ,3,12,-90.0,606.9,2017-09-20T00:00:00.000000Z,7,18.271674,2.0,,-65.856634,0.0,0,S/N: 1840  2G,None,S,100.0,2006-12-19T14:01:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,788782.0,0
CCPR,"CROEC, Ceiba",PR,Channel Identifier Blockette,0.0,CG,HN1,1,12,0.0,7.0,2021-04-06T10:00:00.000000Z,21,18.217756,0.0,00,-65.649839,0.0,1,Etna2 sn 100868 4g,None,S,100.0,2020-12-01T00:00:00.000000Z,0,2,8,N,Channel Sensitivity Gain Blockette,25.0,0,295605.0,0
CCPR,"CROEC, Ceiba",PR,Channel Identifier Blockette,90.0,CG,HN2,1,12,0.0,7.0,2021-04-06T10:00:00.000000Z,21,18.217756,0.0,00,-65.649839,0.0,1,Etna2 sn 100868 4g,None,S,100.0,2020-12-01T00:00:00.000000Z,0,2,8,N,Channel Sensitivity Gain Blockette,25.0,0,295605.0,0
CCPR,"CROEC, Ceiba",PR,Channel Identifier Blockette,0.0,CG,HNZ,1,12,-90.0,7.0,2021-04-06T10:00:00.000000Z,21,18.217756,0.0,00,-65.649839,0.0,1,Etna2 sn 100868 4g,None,S,100.0,2020-12-01T00:00:00.000000Z,0,2,8,N,Channel Sensitivity Gain Blockette,25.0,0,295605.0,0
CDVI,"St. Croix, USVI",PR,Channel Identifier Blockette,90.0,,BHE,3,10,0.0,51.0,2008-09-16T12:00:00.000000Z,22,17.75222,2.0,,-64.76472,0.005,0,"Serial Number T4125, 30 sec.",None,S,40.0,2004-12-09T13:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,1.0,0,671089000.0,0
CDVI,"St. Croix, USVI",PR,Channel Identifier Blockette,0.0,,BHN,3,10,0.0,51.0,2008-09-16T12:00:00.000000Z,22,17.75222,2.0,,-64.76472,0.005,0,,None,S,40.0,2004-12-09T13:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,1.0,0,676122000.0,0
CDVI,"St. Croix, USVI",PR,Channel Identifier Blockette,0.0,,BHZ,3,10,-90.0,51.0,2008-09-16T12:00:00.000000Z,22,17.75222,2.0,,-64.76472,0.005,0,,None,S,40.0,2004-12-09T13:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,1.0,0,671088000.0,0
CDVI,"St. Croix, USVI",PR,Channel Identifier Blockette,90.0,CG,BHE,3,12,0.0,51.0,2009-03-17T17:59:00.000000Z,23,17.75222,2.0,,-64.76472,0.0,0,T3D36 (360s),None,S,40.0,2008-09-16T12:01:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,728610000.0,0
CDVI,"St. Croix, USVI",PR,Channel Identifier Blockette,0.0,CG,BHN,3,12,0.0,51.0,2009-03-17T17:59:00.000000Z,23,17.75222,2.0,,-64.76472,0.0,0,T3D36 (360s),None,S,40.0,2008-09-16T12:01:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,729594000.0,0
CDVI,"St. Croix, USVI",PR,Channel Identifier Blockette,0.0,CG,BHZ,3,12,-90.0,51.0,2009-03-17T17:59:00.000000Z,23,17.75222,2.0,,-64.76472,0.0,0,T3D36 (360s),None,S,40.0,2008-09-16T12:01:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,729594000.0,0
CDVI,"St. Croix, USVI",PR,Channel Identifier Blockette,90.0,CG,HNE,3,12,0.0,51.0,2009-03-17T17:59:00.000000Z,4,17.75222,2.0,,-64.76472,0.0,0,2764 (2g),None,S,100.0,2008-09-16T12:01:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,524329.0,0
CDVI,"St. Croix, USVI",PR,Channel Identifier Blockette,0.0,CG,HNN,3,12,0.0,51.0,2009-03-17T17:59:00.000000Z,4,17.75222,2.0,,-64.76472,0.0,0,2764 (2g),None,S,100.0,2008-09-16T12:01:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,524916.0,0
CDVI,"St. Croix, USVI",PR,Channel Identifier Blockette,0.0,CG,HNZ,3,12,-90.0,51.0,2009-03-17T17:59:00.000000Z,4,17.75222,2.0,,-64.76472,0.0,0,2764 (2g),None,S,100.0,2008-09-16T12:01:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,525000.0,0
CDVI,"St. Croix, USVI",PR,Channel Identifier Blockette,90.0,,BHE,3,10,0.0,51.0,2013-12-04T15:59:00.000000Z,22,17.75222,2.0,,-64.76472,0.005,0,"Serial Number T4125, 30 sec.",None,S,40.0,2009-03-17T18:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,1.0,0,676122000.0,0
CDVI,"St. Croix, USVI",PR,Channel Identifier Blockette,0.0,,BHN,3,10,0.0,51.0,2013-12-04T15:59:00.000000Z,22,17.75222,2.0,,-64.76472,0.005,0,,None,S,40.0,2009-03-17T18:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,1.0,0,676122000.0,0
CDVI,"St. Croix, USVI",PR,Channel Identifier Blockette,0.0,,BHZ,3,10,-90.0,51.0,2013-12-04T15:59:00.000000Z,22,17.75222,2.0,,-64.76472,0.005,0,,None,S,40.0,2009-03-17T18:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,1.0,0,671088000.0,0
CDVI,"St. Croix, USVI",PR,Channel Identifier Blockette,90.0,,HNE,3,10,0.0,51.0,2013-12-04T15:59:00.000000Z,4,17.75222,2.0,,-64.76472,0.0,0,"2764, 2g",None,S,100.0,2009-03-17T18:00:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,1.0,0,1048660.0,0
CDVI,"St. Croix, USVI",PR,Channel Identifier Blockette,0.0,,HNN,3,10,0.0,51.0,2013-12-04T15:59:00.000000Z,4,17.75222,2.0,,-64.76472,0.0,0,"2764, 2g",None,S,100.0,2009-03-17T18:00:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,1.0,0,1049830.0,0
CDVI,"St. Croix, USVI",PR,Channel Identifier Blockette,0.0,,HNZ,3,10,-90.0,51.0,2013-12-04T15:59:00.000000Z,4,17.75222,2.0,,-64.76472,0.0,0,"2764, 2g",None,S,100.0,2009-03-17T18:00:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,1.0,0,1050000.0,0
CDVI,"St. Croix, USVI",PR,Channel Identifier Blockette,90.0,CG,BHE,4,12,0.0,51.0,,24,17.75222,2.0,,-64.76472,0.0,0,"G9175, Reftek 130-01",None,S,40.0,2013-12-04T16:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,1258830000.0,0
CDVI,"St. Croix, USVI",PR,Channel Identifier Blockette,0.0,CG,BHN,4,12,0.0,51.0,,24,17.75222,2.0,,-64.76472,0.0,0,"G9175, Reftek 130-01",None,S,40.0,2013-12-04T16:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,1264590000.0,0
CDVI,"St. Croix, USVI",PR,Channel Identifier Blockette,0.0,CG,BHZ,4,12,-90.0,51.0,,24,17.75222,2.0,,-64.76472,0.0,0,"G9175, Reftek 130-01",None,S,40.0,2013-12-04T16:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,1261460000.0,0
CDVI,"St. Croix, USVI",PR,Channel Identifier Blockette,90.0,CG,HNE,4,12,0.0,51.0,,7,17.75222,2.0,,-64.76472,0.0,0,"4076 4g, Reftek 130-01",None,S,100.0,2013-12-04T16:00:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,392955.0,0
CDVI,"St. Croix, USVI",PR,Channel Identifier Blockette,0.0,CG,HNN,4,12,0.0,51.0,,7,17.75222,2.0,,-64.76472,0.0,0,"4076 4g, Reftek 130-01",None,S,100.0,2013-12-04T16:00:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,392829.0,0
